source,target,approximate,no map,combination,scenario,choice list,descriptions
67524,O9122,1,0,0,1,0,Nonpurulent mastitis associated with the puerperium
67580,O9123,1,0,0,1,0,Nonpurulent mastitis associated with lactation
67581,O9123,1,0,0,1,0,Nonpurulent mastitis associated with lactation
67582,O9123,1,0,0,1,0,Nonpurulent mastitis associated with lactation
67583,O9123,1,0,0,1,0,Nonpurulent mastitis associated with lactation
67584,O9123,1,0,0,1,0,Nonpurulent mastitis associated with lactation
67590,O9123,1,0,0,1,0,Nonpurulent mastitis associated with lactation
67591,O9123,1,0,0,1,0,Nonpurulent mastitis associated with lactation
67592,O9123,1,0,0,1,0,Nonpurulent mastitis associated with lactation
67593,O9123,1,0,0,1,0,Nonpurulent mastitis associated with lactation
67594,O9123,1,0,0,1,0,Nonpurulent mastitis associated with lactation
67600,O92019,1,0,0,1,0,"Retracted nipple associated with pregnancy, unspecified trimester"
67601,O92011,1,0,0,1,0,"Retracted nipple associated with pregnancy, first trimester"
67601,O92012,1,0,0,1,0,"Retracted nipple associated with pregnancy, second trimester"
67601,O92013,1,0,0,1,0,"Retracted nipple associated with pregnancy, third trimester"
67602,O9203,1,0,0,1,0,Retracted nipple associated with lactation
67603,O92011,1,0,0,1,0,"Retracted nipple associated with pregnancy, first trimester"
67603,O92012,1,0,0,1,0,"Retracted nipple associated with pregnancy, second trimester"
67603,O92013,1,0,0,1,0,"Retracted nipple associated with pregnancy, third trimester"
67604,O9203,1,0,0,1,0,Retracted nipple associated with lactation
67610,O92119,1,0,0,1,0,"Cracked nipple associated with pregnancy, unspecified trimester"
67611,O92111,1,0,0,1,0,"Cracked nipple associated with pregnancy, first trimester"
67611,O92112,1,0,0,1,0,"Cracked nipple associated with pregnancy, second trimester"
67611,O92113,1,0,0,1,0,"Cracked nipple associated with pregnancy, third trimester"
67612,O9213,1,0,0,1,0,Cracked nipple associated with lactation
67613,O92111,1,0,0,1,0,"Cracked nipple associated with pregnancy, first trimester"
67613,O92112,1,0,0,1,0,"Cracked nipple associated with pregnancy, second trimester"
67613,O92113,1,0,0,1,0,"Cracked nipple associated with pregnancy, third trimester"
67614,O9213,1,0,0,1,0,Cracked nipple associated with lactation
67620,O9229,1,0,0,1,0,Other disorders of breast associated with pregnancy and the puerperium
67621,O9229,1,0,0,1,0,Other disorders of breast associated with pregnancy and the puerperium
67622,O9229,1,0,0,1,0,Other disorders of breast associated with pregnancy and the puerperium
67623,O9229,1,0,0,1,0,Other disorders of breast associated with pregnancy and the puerperium
67624,O9229,1,0,0,1,0,Other disorders of breast associated with pregnancy and the puerperium
67630,O9220,1,0,0,1,0,Unspecified disorder of breast associated with pregnancy and the puerperium
67630,O9229,1,0,0,1,0,Other disorders of breast associated with pregnancy and the puerperium
67631,O9220,1,0,0,1,0,Unspecified disorder of breast associated with pregnancy and the puerperium
67631,O9229,1,0,0,1,0,Other disorders of breast associated with pregnancy and the puerperium
67632,O9220,1,0,0,1,0,Unspecified disorder of breast associated with pregnancy and the puerperium
67632,O9229,1,0,0,1,0,Other disorders of breast associated with pregnancy and the puerperium
67633,O9220,1,0,0,1,0,Unspecified disorder of breast associated with pregnancy and the puerperium
67634,O9220,1,0,0,1,0,Unspecified disorder of breast associated with pregnancy and the puerperium
67634,O9229,1,0,0,1,0,Other disorders of breast associated with pregnancy and the puerperium
67640,O923,1,0,0,1,0,Agalactia
67641,O923,1,0,0,1,0,Agalactia
67642,O923,1,0,0,1,0,Agalactia
67643,O923,1,0,0,1,0,Agalactia
67644,O923,1,0,0,1,0,Agalactia
67650,O925,1,0,0,1,0,Suppressed lactation
67651,O925,1,0,0,1,0,Suppressed lactation
67652,O925,1,0,0,1,0,Suppressed lactation
67653,O925,1,0,0,1,0,Suppressed lactation
67654,O925,1,0,0,1,0,Suppressed lactation
67660,O926,1,0,0,1,0,Galactorrhea
67661,O926,1,0,0,1,0,Galactorrhea
67662,O926,1,0,0,1,0,Galactorrhea
67663,O926,1,0,0,1,0,Galactorrhea
67664,O926,1,0,0,1,0,Galactorrhea
67680,O9279,1,0,0,1,0,Other disorders of lactation
67681,O9279,1,0,0,1,0,Other disorders of lactation
67682,O9279,1,0,0,1,0,Other disorders of lactation
67683,O9279,1,0,0,1,0,Other disorders of lactation
67684,O9279,1,0,0,1,0,Other disorders of lactation
67690,O9270,1,0,0,1,0,Unspecified disorders of lactation
67691,O9270,1,0,0,1,0,Unspecified disorders of lactation
67692,O9270,1,0,0,1,0,Unspecified disorders of lactation
67693,O9270,1,0,0,1,0,Unspecified disorders of lactation
67694,O9270,1,0,0,1,0,Unspecified disorders of lactation
677,O94,1,0,0,1,0,"Sequelae of complication of pregnancy, childbirth, and the puerperium"
67800,O358XX0,1,0,0,1,0,"Maternal care for other (suspected) fetal abnormality and damage, not applicable or unspecified"
67800,O368290,1,0,0,1,0,"Fetal anemia and thrombocytopenia, unspecified trimester, not applicable or unspecified"
67801,O358XX0,1,0,0,1,0,"Maternal care for other (suspected) fetal abnormality and damage, not applicable or unspecified"
67801,O368210,1,0,0,1,0,"Fetal anemia and thrombocytopenia, first trimester, not applicable or unspecified"
67801,O368220,1,0,0,1,0,"Fetal anemia and thrombocytopenia, second trimester, not applicable or unspecified"
67801,O368230,1,0,0,1,0,"Fetal anemia and thrombocytopenia, third trimester, not applicable or unspecified"
67803,O358XX0,1,0,0,1,0,"Maternal care for other (suspected) fetal abnormality and damage, not applicable or unspecified"
67803,O368210,1,0,0,1,0,"Fetal anemia and thrombocytopenia, first trimester, not applicable or unspecified"
67803,O368220,1,0,0,1,0,"Fetal anemia and thrombocytopenia, second trimester, not applicable or unspecified"
67803,O368230,1,0,0,1,0,"Fetal anemia and thrombocytopenia, third trimester, not applicable or unspecified"
67810,O30029,1,0,0,1,0,"Conjoined twin pregnancy, unspecified trimester"
67811,O30021,1,0,0,1,0,"Conjoined twin pregnancy, first trimester"
67811,O30022,1,0,0,1,0,"Conjoined twin pregnancy, second trimester"
67811,O30023,1,0,0,1,0,"Conjoined twin pregnancy, third trimester"
67813,O30021,1,0,0,1,0,"Conjoined twin pregnancy, first trimester"
67813,O30022,1,0,0,1,0,"Conjoined twin pregnancy, second trimester"
67813,O30023,1,0,0,1,0,"Conjoined twin pregnancy, third trimester"
67900,O26899,1,0,0,1,0,"Other specified pregnancy related conditions, unspecified trimester"
67901,O7589,1,0,0,1,0,Other specified complications of labor and delivery
67902,O7589,1,0,0,1,0,Other specified complications of labor and delivery
67903,O26891,1,0,0,1,0,"Other specified pregnancy related conditions, first trimester"
67903,O26892,1,0,0,1,0,"Other specified pregnancy related conditions, second trimester"
67903,O26893,1,0,0,1,0,"Other specified pregnancy related conditions, third trimester"
67904,O9089,1,0,0,1,0,"Other complications of the puerperium, not elsewhere classified"
67910,O357XX0,1,0,0,1,0,"Maternal care for (suspected) damage to fetus by other medical procedures, not applicable or unspecified"
67911,O357XX0,1,0,0,1,0,"Maternal care for (suspected) damage to fetus by other medical procedures, not applicable or unspecified"
67912,O357XX0,1,0,0,1,0,"Maternal care for (suspected) damage to fetus by other medical procedures, not applicable or unspecified"
67913,O357XX0,1,0,0,1,0,"Maternal care for (suspected) damage to fetus by other medical procedures, not applicable or unspecified"
67914,O357XX0,1,0,0,1,0,"Maternal care for (suspected) damage to fetus by other medical procedures, not applicable or unspecified"
6800,L0202,1,0,0,1,0,Furuncle of face
6800,L0203,1,0,0,1,0,Carbuncle of face
6801,L0212,1,0,0,1,0,Furuncle of neck
6801,L0213,1,0,0,1,0,Carbuncle of neck
6802,L02221,1,0,0,1,0,Furuncle of abdominal wall
6802,L02222,1,0,0,1,0,"Furuncle of back [any part, except buttock]"
6802,L02223,1,0,0,1,0,Furuncle of chest wall
6802,L02224,1,0,0,1,0,Furuncle of groin
6802,L02225,1,0,0,1,0,Furuncle of perineum
6802,L02226,1,0,0,1,0,Furuncle of umbilicus
6802,L02229,1,0,0,1,0,"Furuncle of trunk, unspecified"
6802,L02231,1,0,0,1,0,Carbuncle of abdominal wall
6802,L02232,1,0,0,1,0,"Carbuncle of back [any part, except buttock]"
6802,L02233,1,0,0,1,0,Carbuncle of chest wall
6802,L02234,1,0,0,1,0,Carbuncle of groin
6802,L02235,1,0,0,1,0,Carbuncle of perineum
6802,L02236,1,0,0,1,0,Carbuncle of umbilicus
6802,L02239,1,0,0,1,0,"Carbuncle of trunk, unspecified"
6803,L02429,1,0,0,1,0,"Furuncle of limb, unspecified"
6803,L02439,1,0,0,1,0,"Carbuncle of limb, unspecified"
6804,L02529,1,0,0,1,0,Furuncle unspecified hand
6804,L02539,1,0,0,1,0,Carbuncle of unspecified hand
6805,L0233,1,0,0,1,0,Carbuncle of buttock
6806,L02429,1,0,0,1,0,"Furuncle of limb, unspecified"
6806,L02439,1,0,0,1,0,"Carbuncle of limb, unspecified"
6807,L02629,1,0,0,1,0,Furuncle of unspecified foot
6807,L02639,1,0,0,1,0,Carbuncle of unspecified foot
6808,L02821,1,0,0,1,0,"Furuncle of head [any part, except face]"
6808,L02828,1,0,0,1,0,Furuncle of other sites
6808,L02831,1,0,0,1,0,"Carbuncle of head [any part, except face]"
6808,L02838,1,0,0,1,0,Carbuncle of other sites
6809,L0292,1,0,0,1,0,"Furuncle, unspecified"
6809,L0293,1,0,0,1,0,"Carbuncle, unspecified"
68100,L03019,1,0,0,1,0,Cellulitis of unspecified finger
68100,L03029,1,0,0,1,0,Acute lymphangitis of unspecified finger
68101,L03019,1,0,0,1,0,Cellulitis of unspecified finger
68102,L03019,1,0,0,1,0,Cellulitis of unspecified finger
68110,L03039,1,0,0,1,0,Cellulitis of unspecified toe
68110,L03049,1,0,0,1,0,Acute lymphangitis of unspecified toe
68111,L03039,1,0,0,1,0,Cellulitis of unspecified toe
6819,L03019,1,0,0,1,0,Cellulitis of unspecified finger
6819,L03029,1,0,0,1,0,Acute lymphangitis of unspecified finger
6819,L03039,1,0,0,1,0,Cellulitis of unspecified toe
6819,L03049,1,0,0,1,0,Acute lymphangitis of unspecified toe
6820,K122,1,0,0,1,0,Cellulitis and abscess of mouth
6820,L03211,1,0,0,1,0,Cellulitis of face
6820,L03212,1,0,0,1,0,Acute lymphangitis of face
6820,L03213,1,0,0,1,0,Periorbital cellulitis
6821,L03221,1,0,0,1,0,Cellulitis of neck
6821,L03222,1,0,0,1,0,Acute lymphangitis of neck
6822,L03319,1,0,0,1,0,"Cellulitis of trunk, unspecified"
6822,L03329,1,0,0,1,0,"Acute lymphangitis of trunk, unspecified"
6823,L03119,1,0,0,1,0,Cellulitis of unspecified part of limb
6823,L03129,1,0,0,1,0,Acute lymphangitis of unspecified part of limb
6824,L03119,1,0,0,1,0,Cellulitis of unspecified part of limb
6824,L03129,1,0,0,1,0,Acute lymphangitis of unspecified part of limb
6825,L03317,1,0,0,1,0,Cellulitis of buttock
6826,L03119,1,0,0,1,0,Cellulitis of unspecified part of limb
6826,L03129,1,0,0,1,0,Acute lymphangitis of unspecified part of limb
6827,L03119,1,0,0,1,0,Cellulitis of unspecified part of limb
6827,L03129,1,0,0,1,0,Acute lymphangitis of unspecified part of limb
6828,L03811,1,0,0,1,0,"Cellulitis of head [any part, except face]"
6828,L03818,1,0,0,1,0,Cellulitis of other sites
6828,L03891,1,0,0,1,0,"Acute lymphangitis of head [any part, except face]"
6828,L03898,1,0,0,1,0,Acute lymphangitis of other sites
6829,L0390,1,0,0,1,0,"Cellulitis, unspecified"
6829,L0391,1,0,0,1,0,"Acute lymphangitis, unspecified"
683,L049,1,0,0,1,0,"Acute lymphadenitis, unspecified"
684,L0100,1,0,0,1,0,"Impetigo, unspecified"
684,L0103,1,0,0,1,0,Bullous impetigo
6850,L0501,1,0,0,1,0,Pilonidal cyst with abscess
6850,L0502,1,0,0,1,0,Pilonidal sinus with abscess
6851,L0591,1,0,0,1,0,Pilonidal cyst without abscess
6851,L0592,1,0,0,1,0,Pilonidal sinus without abscess
68600,L080,1,0,0,1,0,Pyoderma
68601,L88,1,0,0,1,0,Pyoderma gangrenosum
68609,L0889,1,0,0,1,0,Other specified local infections of the skin and subcutaneous tissue
6861,L980,1,0,0,1,0,Pyogenic granuloma
6868,E832,1,0,0,1,0,Disorders of zinc metabolism
6868,L0889,1,0,0,1,0,Other specified local infections of the skin and subcutaneous tissue
6869,L089,1,0,0,1,0,"Local infection of the skin and subcutaneous tissue, unspecified"
69010,L219,1,0,0,1,0,"Seborrheic dermatitis, unspecified"
69011,L210,1,0,0,1,0,Seborrhea capitis
69012,L2083,1,0,0,1,0,Infantile (acute) (chronic) eczema
69012,L211,1,0,0,1,0,Seborrheic infantile dermatitis
69018,L218,1,0,0,1,0,Other seborrheic dermatitis
6908,L303,1,0,0,1,0,Infective dermatitis
6910,L22,1,0,0,1,0,Diaper dermatitis
6918,L200,1,0,0,1,0,Besnier's prurigo
6918,L2081,1,0,0,1,0,Atopic neurodermatitis
6918,L2082,1,0,0,1,0,Flexural eczema
6918,L2084,1,0,0,1,0,Intrinsic (allergic) eczema
6918,L2089,1,0,0,1,0,Other atopic dermatitis
6920,L240,1,0,0,1,0,Irritant contact dermatitis due to detergents
6921,L241,1,0,0,1,0,Irritant contact dermatitis due to oils and greases
6922,L242,1,0,0,1,0,Irritant contact dermatitis due to solvents
6923,L251,1,0,0,1,0,Unspecified contact dermatitis due to drugs in contact with skin
6924,L253,1,0,0,1,0,Unspecified contact dermatitis due to other chemical products
6925,L254,1,0,0,1,0,Unspecified contact dermatitis due to food in contact with skin
6926,L255,1,0,0,1,0,"Unspecified contact dermatitis due to plants, except food"
69270,L578,1,0,0,1,0,Other skin changes due to chronic exposure to nonionizing radiation
69271,L550,1,0,0,1,0,Sunburn of first degree
69271,L559,1,0,0,1,0,"Sunburn, unspecified"
69272,L560,1,0,0,1,0,Drug phototoxic response
69272,L561,1,0,0,1,0,Drug photoallergic response
69272,L562,1,0,0,1,0,Photocontact dermatitis [berloque dermatitis]
69273,L571,1,0,0,1,0,Actinic reticuloid
69273,L575,1,0,0,1,0,Actinic granuloma
69274,L579,1,0,0,1,0,"Skin changes due to chronic exposure to nonionizing radiation, unspecified"
69275,L565,1,0,0,1,0,Disseminated superficial actinic porokeratosis (DSAP)
69276,L551,1,0,0,1,0,Sunburn of second degree
69277,L552,1,0,0,1,0,Sunburn of third degree
69279,L568,1,0,0,1,0,Other specified acute skin changes due to ultraviolet radiation
69281,L250,1,0,0,1,0,Unspecified contact dermatitis due to cosmetics
69282,L589,1,0,0,1,0,"Radiodermatitis, unspecified"
69283,L230,1,0,0,1,0,Allergic contact dermatitis due to metals
69283,L2481,1,0,0,1,0,Irritant contact dermatitis due to metals
69284,L2381,1,0,0,1,0,Allergic contact dermatitis due to animal (cat) (dog) dander
69289,L252,1,0,0,1,0,Unspecified contact dermatitis due to dyes
69289,L258,1,0,0,1,0,Unspecified contact dermatitis due to other agents
6929,L259,1,0,0,1,0,"Unspecified contact dermatitis, unspecified cause"
6930,L270,1,0,0,1,0,Generalized skin eruption due to drugs and medicaments taken internally
6930,L271,1,0,0,1,0,Localized skin eruption due to drugs and medicaments taken internally
6931,L272,1,0,0,1,0,Dermatitis due to ingested food
6938,L278,1,0,0,1,0,Dermatitis due to other substances taken internally
6939,L279,1,0,0,1,0,Dermatitis due to unspecified substance taken internally
6940,L130,1,0,0,1,0,Dermatitis herpetiformis
6941,L131,1,0,0,1,0,Subcorneal pustular dermatitis
6942,L122,1,0,0,1,0,Chronic bullous disease of childhood
6943,L401,1,0,0,1,0,Generalized pustular psoriasis
6944,L100,1,0,0,1,0,Pemphigus vulgaris
6944,L101,1,0,0,1,0,Pemphigus vegetans
6944,L102,1,0,0,1,0,Pemphigus foliaceous
6944,L104,1,0,0,1,0,Pemphigus erythematosus
6944,L109,1,0,0,1,0,"Pemphigus, unspecified"
6945,L120,1,0,0,1,0,Bullous pemphigoid
6945,L128,1,0,0,1,0,Other pemphigoid
69460,L121,1,0,0,1,0,Cicatricial pemphigoid
69461,L121,1,0,0,1,0,Cicatricial pemphigoid
6948,L138,1,0,0,1,0,Other specified bullous disorders
6949,L139,1,0,0,1,0,"Bullous disorder, unspecified"
6950,L530,1,0,0,1,0,Toxic erythema
6950,L531,1,0,0,1,0,Erythema annulare centrifugum
6950,L532,1,0,0,1,0,Erythema marginatum
69510,L510,1,0,0,1,0,Nonbullous erythema multiforme
69510,L519,1,0,0,1,0,"Erythema multiforme, unspecified"
69511,L518,1,0,0,1,0,Other erythema multiforme
69512,L518,1,0,0,1,0,Other erythema multiforme
69513,L511,1,0,0,1,0,Stevens-Johnson syndrome
69514,L513,1,0,0,1,0,Stevens-Johnson syndrome-toxic epidermal necrolysis overlap syndrome
69515,L512,1,0,0,1,0,Toxic epidermal necrolysis [Lyell]
69519,L518,1,0,0,1,0,Other erythema multiforme
6952,L52,1,0,0,1,0,Erythema nodosum
6953,L710,1,0,0,1,0,Perioral dermatitis
6953,L711,1,0,0,1,0,Rhinophyma
6953,L718,1,0,0,1,0,Other rosacea
6954,L930,1,0,0,1,0,Discoid lupus erythematosus
6954,L932,1,0,0,1,0,Other local lupus erythematosus
69550,L490,1,0,0,1,0,Exfoliation due to erythematous condition involving less than 10 percent of body surface
69551,L491,1,0,0,1,0,Exfoliation due to erythematous condition involving 10-19 percent of body surface
69552,L492,1,0,0,1,0,Exfoliation due to erythematous condition involving 20-29 percent of body surface
69553,L493,1,0,0,1,0,Exfoliation due to erythematous condition involving 30-39 percent of body surface
69554,L494,1,0,0,1,0,Exfoliation due to erythematous condition involving 40-49 percent of body surface
69555,L495,1,0,0,1,0,Exfoliation due to erythematous condition involving 50-59 percent of body surface
69556,L496,1,0,0,1,0,Exfoliation due to erythematous condition involving 60-69 percent of body surface
69557,L497,1,0,0,1,0,Exfoliation due to erythematous condition involving 70-79 percent of body surface
69558,L498,1,0,0,1,0,Exfoliation due to erythematous condition involving 80-89 percent of body surface
